,genen,like,genem
25386,20880,15060,0
25387,39796,41537,0
25388,52641,50421,0
25389,10416,40729,0
25390,41871,14530,0
25391,18053,35555,0
25392,51466,15562,0
25393,11647,38184,0
25394,20968,43476,0
25395,43265,13867,0
25396,49649,40809,0
25397,702,27724,0
25398,1185,29085,0
25399,20303,4159,0
25400,8141,34588,0
25401,15334,16443,0
25402,6718,4580,0
25403,37894,21476,0
25404,50712,42824,0
25405,37544,8882,0
25406,12,4387,0
25407,9854,37791,0
25408,768,36181,0
25409,46854,34584,0
25410,27533,46499,0
25411,30427,7798,0
25412,31460,27904,0
25413,16961,33375,0
25414,38161,14856,0
25415,17001,51419,0
25416,50105,52175,0
25417,11903,6631,0
25418,49493,54,0
25419,2189,24863,0
25420,30630,33597,0
25421,23750,30378,0
25422,23005,16056,0
25423,44129,34156,0
25424,14041,46134,0
25425,28927,33600,0
25426,21751,12642,0
25427,20362,1885,0
25428,22936,3700,0
25429,9458,34618,0
25430,6246,37553,0
25431,37789,39743,0
25432,33704,1071,0
25433,43546,53156,0
25434,28463,45041,0
25435,10891,13354,0
25436,18828,32940,0
25437,41641,1773,0
25438,7814,836,0
25439,13728,1616,0
25440,29080,29976,0
25441,2643,703,0
25442,36050,4156,0
25443,8864,27064,0
25444,13589,21197,0
25445,45465,19216,0
25446,6264,39811,0
25447,43744,18497,0
25448,50514,2491,0
25449,47047,47184,0
25450,4465,50854,0
25451,39838,5059,0
25452,32360,12614,0
25453,12426,2033,0
25454,26156,1420,0
25455,32572,11214,0
25456,14488,52911,0
25457,49183,17014,0
25458,350,51647,0
25459,13897,44406,0
25460,33211,51725,0
25461,49243,30873,0
25462,7248,22878,0
25463,25658,22899,0
25464,30123,30815,0
25465,51036,8935,0
25466,6552,21731,0
25467,26326,13001,0
25468,44802,24489,0
25469,46747,40743,0
25470,20895,13861,0
25471,28197,36824,0
25472,21779,34212,0
25473,9079,6286,0
25474,27775,16487,0
25475,50191,42606,0
25476,47314,49080,0
25477,6581,6264,0
25478,41651,18256,0
25479,37613,29822,0
25480,44501,18573,0
25481,15789,22593,0
25482,49774,47184,0
25483,14683,10529,0
25484,5037,107,0
25485,43574,50559,0
25486,17959,34769,0
25487,752,40887,0
25488,40794,19300,0
25489,18437,43276,0
25490,50573,38322,0
25491,22652,8067,0
25492,39066,43092,0
25493,35487,20682,0
25494,146,1309,0
25495,32734,28822,0
25496,23066,40923,0
25497,48042,42095,0
25498,15440,7751,0
25499,10073,42456,0
25500,50455,49205,0
25501,42383,26883,0
25502,26942,42898,0
25503,15378,50164,0
25504,14562,44269,0
25505,15055,3126,0
25506,25020,18773,0
25507,48743,16324,0
25508,13066,5930,0
25509,14118,42440,0
25510,9265,25097,0
25511,21561,24976,0
25512,23958,32152,0
25513,13154,25176,0
25514,48556,20162,0
25515,27977,27136,0
25516,49473,18771,0
25517,45101,9141,0
25518,49351,46254,0
25519,46149,11670,0
25520,34473,25915,0
25521,9387,42611,0
25522,24177,47934,0
25523,20768,12154,0
25524,11824,18804,0
25525,42184,32961,0
25526,5128,11471,0
25527,9888,41361,0
25528,31697,50967,0
25529,34283,29448,0
25530,2890,47138,0
25531,43274,27747,0
25532,14560,3997,0
25533,7165,23757,0
25534,25008,31064,0
25535,2360,17398,0
25536,17189,25335,0
25537,24236,40554,0
25538,17478,47493,0
25539,39409,39993,0
25540,18663,30525,0
25541,25277,5571,0
25542,38540,16674,0
25543,33645,29793,0
25544,28245,41520,0
25545,39786,35830,0
25546,36050,41555,0
25547,31892,1973,0
25548,4185,45593,0
25549,41703,34959,0
25550,7157,40130,0
25551,32541,38345,0
25552,27729,41043,0
25553,19438,1811,0
25554,47268,4199,0
25555,42923,22524,0
25556,1150,23829,0
25557,23975,36146,0
25558,31407,41690,0
25559,1129,12187,0
25560,28576,26425,0
25561,50579,48828,0
25562,51988,24479,0
25563,14288,28265,0
25564,752,45392,0
25565,37484,35619,0
25566,3635,10963,0
25567,22521,46051,0
25568,44759,46298,0
25569,21751,19137,0
25570,3921,34765,0
25571,44624,5709,0
25572,23268,32597,0
25573,1417,32107,0
25574,48422,50597,0
25575,18737,14669,0
25576,42189,30070,0
25577,23668,34957,0
25578,28890,26298,0
25579,22943,26409,0
25580,23553,16474,0
25581,52320,38728,0
25582,46352,36975,0
25583,45844,33673,0
25584,20724,28904,0
25585,44348,26260,0
25586,29695,7275,0
25587,46572,30064,0
25588,15936,2410,0
25589,35217,8494,0
25590,3597,48070,0
25591,25478,30499,0
25592,46558,28627,0
25593,23611,27810,0
25594,5093,27064,0
25595,2217,45844,0
25596,48894,47962,0
25597,13607,35544,0
25598,6008,9228,0
25599,52316,28984,0
25600,15592,51950,0
25601,10562,19204,0
25602,42666,7429,0
25603,51241,35418,0
25604,17959,3023,0
25605,27638,7510,0
25606,44754,33136,0
25607,26575,42994,0
25608,2508,48063,0
25609,41357,24676,0
25610,17772,21004,0
25611,52869,52323,0
25612,50879,17064,0
25613,12560,52320,0
25614,11450,4618,0
25615,41083,21443,0
25616,52401,9269,0
25617,43495,15326,0
25618,32911,32537,0
25619,15483,53163,0
25620,11670,45304,0
25621,48032,26329,0
25622,22658,47620,0
25623,46829,6350,0
25624,45122,1297,0
25625,30215,41111,0
25626,27292,8249,0
25627,5908,29686,0
25628,8904,3904,0
25629,23958,9515,0
25630,35885,1958,0
25631,20005,29545,0
25632,26708,1025,0
25633,46727,46938,0
25634,26519,25565,0
25635,4737,380,0
25636,37514,7260,0
25637,38788,4278,0
25638,30794,34239,0
25639,29185,21257,0
25640,43407,31299,0
25641,38034,26816,0
25642,15562,38407,0
25643,30187,25778,0
25644,47080,42413,0
25645,5231,24071,0
25646,21532,44057,0
25647,17030,37603,0
25648,46023,19079,0
25649,19664,30939,0
25650,39181,11281,0
25651,14413,16682,0
25652,7583,44722,0
25653,32233,23483,0
25654,2163,4191,0
25655,52921,28931,0
25656,45320,36081,0
25657,13414,30108,0
25658,50590,16226,0
25659,5470,19838,0
25660,25982,32699,0
25661,17449,39237,0
25662,27457,33557,0
25663,51765,43695,0
25664,44348,34834,0
25665,37201,34643,0
25666,38511,641,0
25667,46931,10791,0
25668,53190,29809,0
25669,49588,19002,0
25670,45800,52410,0
25671,18726,29134,0
25672,21928,33951,0
25673,38210,39145,0
25674,49473,837,0
25675,40206,7611,0
25676,23797,47478,0
25677,38896,44732,0
25678,15914,42141,0
25679,22323,20535,0
25680,38239,34239,0
25681,44759,11044,0
25682,7129,4828,0
25683,23206,17648,0
25684,5462,8840,0
25685,37341,33614,0
25686,46854,50281,0
25687,13977,29455,0
25688,37191,20895,0
25689,13428,51261,0
25690,27487,37992,0
25691,32665,4368,0
25692,52695,28989,0
25693,35217,52743,0
25694,34957,51348,0
25695,34220,9914,0
25696,45922,7581,0
25697,40382,24072,0
25698,4972,40009,0
25699,43535,2567,0
25700,1161,3432,0
25701,51115,33555,0
25702,10653,21561,0
25703,26266,17048,0
25704,41485,19523,0
25705,12327,52879,0
25706,11557,13719,0
25707,39033,12898,0
25708,25985,47961,0
25709,20445,26822,0
25710,3907,4485,0
25711,48951,13176,0
25712,50105,24884,0
25713,18070,16101,0
25714,41967,23063,0
25715,30941,27133,0
25716,29170,22750,0
25717,48874,35940,0
25718,5673,51528,0
25719,35039,33610,0
25720,17057,50070,0
25721,8755,38162,0
25722,41446,47045,0
25723,29102,28673,0
25724,13719,36856,0
25725,1130,19529,0
25726,35291,46403,0
25727,51340,8139,0
25728,35787,35108,0
25729,883,19993,0
25730,22200,42992,0
25731,43646,6752,0
25732,8681,34118,0
25733,32669,52424,0
25734,2354,38494,0
25735,34869,41161,0
25736,20968,42641,0
25737,47597,17210,0
25738,38620,23280,0
25739,10416,45282,0
25740,43711,10916,0
25741,9691,32692,0
25742,37530,30284,0
25743,24239,13976,0
25744,9265,6750,0
25745,43125,2997,0
25746,29795,29132,0
25747,28103,6631,0
25748,3045,47212,0
25749,33308,5279,0
25750,9458,42413,0
25751,52389,52563,0
25752,9509,3652,0
25753,16133,26298,0
25754,11060,37894,0
25755,14461,34400,0
25756,18011,13748,0
25757,4478,28051,0
25758,27860,4087,0
25759,42095,7017,0
25760,32834,11533,0
25761,33728,47947,0
25762,27871,27644,0
25763,5472,15360,0
25764,28543,50649,0
25765,2750,3679,0
25766,3200,6273,0
25767,34865,3045,0
25768,23071,53077,0
25769,1208,7531,0
25770,34700,19924,0
25771,33634,20194,0
25772,34505,9645,0
25773,47178,38673,0
25774,13306,21296,0
25775,33497,53193,0
25776,41226,44123,0
25777,24994,42883,0
25778,35475,52551,0
25779,16384,22750,0
25780,52569,40918,0
25781,40909,19791,0
25782,20536,35452,0
25783,7088,28719,0
25784,10887,10499,0
25785,29806,29724,0
25786,10382,48556,0
25787,10551,4452,0
25788,49636,10239,0
25789,15782,51598,0
25790,5777,38190,0
25791,16859,42690,0
25792,14856,24310,0
25793,16682,8847,0
25794,26981,39900,0
25795,9691,49117,0
25796,38531,7804,0
25797,20393,16323,0
25798,30462,29640,0
25799,32444,8141,0
25800,13656,19764,0
25801,3391,11570,0
25802,6832,50836,0
25803,8128,36242,0
25804,24702,31443,0
25805,48295,10810,0
25806,49791,2788,0
25807,46711,26404,0
25808,11705,32665,0
25809,36524,52298,0
25810,10328,51231,0
25811,18190,30811,0
25812,9855,22454,0
25813,43565,762,0
25814,585,713,0
25815,50191,39743,0
25816,46481,14795,0
25817,26409,6958,0
25818,19128,19886,0
25819,15910,15980,0
25820,26163,50322,0
25821,902,23069,0
25822,1549,21877,0
25823,9076,51267,0
25824,23069,51915,0
25825,39033,23784,0
25826,47587,1297,0
25827,53368,7800,0
25828,29005,8122,0
25829,35111,2033,0
25830,1739,41871,0
25831,25985,18035,0
25832,39685,6532,0
25833,18062,40197,0
25834,16714,25962,0
25835,25982,17266,0
25836,39958,14406,0
25837,23349,49492,0
25838,8375,10529,0
25839,34541,33895,0
25840,6121,2244,0
25841,38086,50577,0
25842,31349,35756,0
25843,18682,11920,0
25844,27572,31161,0
25845,21364,18108,0
25846,35475,12,0
25847,48930,16892,0
25848,12611,8456,0
25849,1251,17703,0
25850,48985,30899,0
25851,16346,23280,0
25852,34959,33070,0
25853,3549,10164,0
25854,49100,45922,0
25855,42026,49597,0
25856,35569,47539,0
25857,46892,30104,0
25858,24676,15653,0
25859,31979,1331,0
25860,44846,40990,0
25861,5128,23459,0
25862,15488,20477,0
25863,36339,4242,0
25864,34664,29407,0
25865,11667,47120,0
25866,15297,22548,0
25867,16167,18682,0
25868,46000,21645,0
25869,43620,24512,0
25870,10619,21427,0
25871,16338,52569,0
25872,40402,49788,0
25873,49396,40907,0
25874,13841,22290,0
25875,44973,5006,0
25876,34806,30033,0
25877,50635,13605,0
25878,23136,26998,0
25879,21125,5792,0
25880,45279,52184,0
25881,26199,42784,0
25882,22364,8139,0
25883,31349,19111,0
25884,48152,35164,0
25885,11641,18864,0
25886,11395,28632,0
25887,33103,2429,0
25888,763,51070,0
25889,28256,43219,0
25890,34212,14141,0
25891,19098,39695,0
25892,26195,33907,0
25893,10104,25279,0
25894,49930,35981,0
25895,27243,18737,0
25896,37357,32053,0
25897,18460,26631,0
25898,22974,5938,0
25899,37385,49906,0
25900,11044,22293,0
25901,49791,44905,0
25902,9407,7783,0
25903,38015,39009,0
25904,50597,52983,0
25905,24961,23572,0
25906,7563,10935,0
25907,12,48874,0
25908,11048,46799,0
25909,19188,18047,0
25910,39888,19966,0
25911,49486,24529,0
25912,50476,18045,0
25913,37703,14863,0
25914,10647,40841,0
25915,18963,4307,0
25916,36089,28062,0
25917,1866,25387,0
25918,39502,42045,0
25919,2343,35816,0
25920,38190,11775,0
25921,42753,51231,0
25922,30530,52168,0
25923,48516,37309,0
25924,6647,27606,0
25925,35294,38390,0
25926,22825,23067,0
25927,34541,6380,0
25928,31277,9141,0
25929,26873,9754,0
25930,13475,26948,0
25931,32458,10092,0
25932,17,29455,0
25933,20298,46463,0
25934,37892,34667,0
25935,30814,43857,0
25936,29806,21260,0
25937,21975,2946,0
25938,5310,42449,0
25939,35611,15802,0
25940,32692,13010,0
25941,50911,17622,0
25942,27757,21078,0
25943,1550,7673,0
25944,25515,24760,0
25945,48992,33136,0
25946,17346,24863,0
25947,33103,27586,0
25948,23694,14900,0
25949,26748,31733,0
25950,50587,50935,0
25951,48658,48078,0
25952,2785,52077,0
25953,19605,34505,0
25954,28669,13481,0
25955,13748,15906,0
25956,35632,24297,0
25957,28730,44613,0
25958,34806,2198,0
25959,11705,38531,0
25960,9666,34163,0
25961,17772,53078,0
25962,14691,16230,0
25963,44846,37238,0
25964,47128,6265,0
25965,9618,40571,0
25966,49341,30794,0
25967,46388,11021,0
25968,22403,42419,0
25969,36177,40602,0
25970,19961,32233,0
25971,19585,8557,0
25972,50105,47181,0
25973,11296,43415,0
25974,38626,35018,0
25975,14269,8597,0
25976,49636,26829,0
25977,24046,14863,0
25978,30630,17979,0
25979,49351,16467,0
25980,10166,31440,0
25981,11753,20736,0
25982,52743,13486,0
25983,24574,36838,0
25984,28240,14650,0
25985,4036,49928,0
25986,16424,23958,0
25987,44396,45553,0
25988,46302,39101,0
25989,51988,29624,0
25990,48204,14331,0
25991,28899,25507,0
25992,18568,21755,0
25993,32339,43197,0
25994,18716,40790,0
25995,29540,21760,0
25996,40561,2913,0
25997,28532,30975,0
25998,7846,14539,0
25999,13368,20979,0
26000,42045,21975,0
26001,25975,49179,0
26002,44501,51798,0
26003,23047,29448,0
26004,50385,12995,0
26005,34824,9235,0
26006,25852,42012,0
26007,29866,15908,0
26008,51271,11049,0
26009,27239,14371,0
26010,13138,4926,0
26011,39786,19114,0
26012,23629,47520,0
26013,48032,6352,0
26014,22112,32057,0
26015,5231,14106,0
26016,23663,29698,0
26017,43495,38760,0
26018,43415,16246,0
26019,27985,43899,0
26020,2300,47940,0
26021,15256,31243,0
26022,17596,35038,0
26023,43307,48560,0
26024,774,52614,0
26025,3391,9533,0
26026,8455,29439,0
26027,1923,167,0
26028,36001,32645,0
26029,43157,49864,0
26030,32746,10544,0
26031,35629,36293,0
26032,50712,340,0
26033,33103,24400,0
26034,20065,27128,0
26035,48032,47323,0
26036,26519,34206,0
26037,22399,49928,0
26038,49100,37619,0
26039,6951,49997,0
26040,53419,49945,0
26041,51414,4235,0
26042,27976,30833,0
26043,3232,36772,0
26044,15806,33910,0
26045,28127,20197,0
26046,43823,19314,0
26047,46829,18459,0
26048,35751,7002,0
26049,52249,40938,0
26050,44635,6080,0
26051,49103,42528,0
26052,28245,8237,0
26053,12496,10852,0
26054,28415,41427,0
26055,45680,28803,0
26056,30635,17816,0
26057,18921,23252,0
26058,10013,20949,0
26059,10619,44075,0
26060,17813,7673,0
26061,41361,51547,0
26062,44200,41855,0
26063,26594,6274,0
26064,8827,11644,0
26065,21708,45602,0
26066,23069,46554,0
26067,44576,41201,0
26068,43813,50533,0
26069,53295,50587,0
26070,49545,27475,0
26071,34597,5011,0
26072,13461,33556,0
26073,23898,15734,0
26074,23501,51709,0
26075,20393,6450,0
26076,35863,43190,0
26077,25616,47229,0
26078,50463,29290,0
26079,2126,11891,0
26080,49397,17979,0
26081,19546,43141,0
26082,17048,23800,0
26083,30630,36729,0
26084,7220,7569,0
26085,47919,32144,0
26086,19188,21605,0
26087,30215,41954,0
26088,6864,39604,0
26089,46958,19366,0
26090,5936,51169,0
26091,3319,35965,0
26092,27729,49554,0
26093,48295,12361,0
26094,15382,46433,0
26095,361,11080,0
26096,32497,46150,0
26097,4892,19596,0
26098,16346,20567,0
26099,13565,17161,0
26100,12699,27572,0
26101,21423,43899,0
26102,53452,23048,0
26103,26264,22832,0
26104,8291,3632,0
26105,12051,29696,0
26106,44967,39864,0
26107,31639,1274,0
26108,50701,33776,0
26109,48277,16555,0
26110,47700,15824,0
26111,22266,24301,0
26112,36072,6821,0
26113,18663,3022,0
26114,16803,43377,0
26115,2897,43427,0
26116,40645,4147,0
26117,8682,33247,0
26118,1549,13149,0
26119,42184,11899,0
26120,15382,6470,0
26121,40747,38634,0
26122,12150,19436,0
26123,37674,11849,0
26124,30939,28991,0
26125,36039,11559,0
26126,11559,32652,0
26127,47097,16682,0
26128,7976,41084,0
26129,1716,52321,0
26130,36222,50507,0
26131,6653,48180,0
26132,29760,19664,0
26133,41308,39873,0
26134,32241,38201,0
26135,50403,4206,0
26136,5658,15248,0
26137,44277,47460,0
26138,18753,38942,0
26139,26837,9992,0
26140,21701,15309,0
26141,22099,1625,0
26142,15378,42326,0
26143,7909,30890,0
26144,3587,16885,0
26145,34483,20772,0
26146,50400,28972,0
26147,21293,51276,0
26148,52903,13225,0
26149,33968,30447,0
26150,32645,25138,0
26151,41177,38634,0
26152,1652,36856,0
26153,23228,19736,0
26154,33645,8464,0
26155,49278,733,0
26156,20566,39662,0
26157,27292,15119,0
26158,22925,32107,0
26159,15242,26468,0
26160,12791,32151,0
26161,14071,6883,0
26162,41640,38648,0
26163,37665,29509,0
26164,31106,18992,0
26165,28977,14406,0
26166,51044,48029,0
26167,45495,11985,0
26168,45194,21296,0
26169,18467,20848,0
26170,11667,47016,0
26171,50455,38034,0
26172,25043,5784,0
26173,37761,28376,0
26174,49341,46951,0
26175,29883,32772,0
26176,6647,28586,0
26177,28789,45351,0
26178,17478,486,0
26179,29274,18985,0
26180,42456,14127,0
26181,5965,53283,0
26182,600,4299,0
26183,34086,10891,0
26184,17102,3922,0
26185,37841,40233,0
26186,42146,26482,0
26187,33639,25065,0
26188,3722,34865,0
26189,17320,53216,0
26190,26260,16010,0
26191,13870,6281,0
26192,12738,35106,0
26193,20807,41044,0
26194,27433,19219,0
26195,47597,44218,0
26196,53407,47083,0
26197,5571,40918,0
26198,25960,43964,0
26199,6560,35144,0
26200,647,15061,0
26201,25875,8122,0
26202,8806,17293,0
26203,39888,37264,0
26204,30055,33204,0
26205,28868,47151,0
26206,22266,22593,0
26207,16424,18791,0
26208,15316,10153,0
26209,14129,26746,0
26210,48521,35569,0
26211,16443,33204,0
26212,18767,8635,0
26213,48359,38272,0
26214,46150,41595,0
26215,13525,45109,0
26216,45301,19238,0
26217,26660,28915,0
26218,35145,37480,0
26219,26837,14347,0
26220,50364,468,0
26221,39858,9062,0
26222,2998,7662,0
26223,36895,49701,0
26224,39875,51204,0
26225,5936,32072,0
26226,38180,2074,0
26227,18407,12560,0
26228,24008,13436,0
26229,38416,6700,0
26230,10446,6274,0
26231,29080,34065,0
26232,36326,20409,0
26233,26298,39174,0
26234,865,19237,0
26235,40799,28202,0
26236,18791,37420,0
26237,27280,18116,0
26238,46009,39796,0
26239,33741,18093,0
26240,22623,32037,0
26241,41766,46543,0
26242,49642,29085,0
26243,49410,35155,0
26244,10104,9867,0
26245,15488,42851,0
26246,28728,3640,0
26247,5711,51689,0
26248,47804,41640,0
26249,3391,11322,0
26250,47396,16324,0
26251,12895,27420,0
26252,6700,10053,0
26253,27547,20806,0
26254,41376,50736,0
26255,36653,3532,0
26256,28686,3258,0
26257,33211,32777,0
26258,33453,37343,0
26259,10908,14608,0
26260,53401,40896,0
26261,21880,27397,0
26262,47240,40713,0
26263,11039,33446,0
26264,45800,42442,0
26265,38947,37389,0
26266,25975,8086,0
26267,26365,48444,0
26268,13225,28077,0
26269,33962,45422,0
26270,25515,12210,0
26271,275,6259,0
26272,20194,16170,0
26273,50070,1735,0
26274,3635,48009,0
26275,41751,6245,0
26276,31622,14370,0
26277,39858,30136,0
26278,27638,33704,0
26279,23401,45994,0
26280,27712,10053,0
26281,12907,6720,0
26282,42260,37701,0
26283,19640,43355,0
26284,45403,13952,0
26285,28271,47934,0
26286,40845,25531,0
26287,37469,47641,0
26288,15342,11149,0
26289,25534,45304,0
26290,39786,34509,0
26291,48445,50722,0
26292,7563,31869,0
26293,26787,41151,0
26294,30618,30747,0
26295,27454,40782,0
26296,30064,13350,0
26297,21794,44311,0
26298,37762,13173,0
26299,52175,52807,0
26300,14530,10846,0
26301,10838,22893,0
26302,21293,38849,0
26303,45572,19934,0
26304,37218,38237,0
26305,38239,46909,0
26306,15066,48151,0
26307,8328,24801,0
26308,23190,14347,0
26309,36569,3801,0
26310,3140,44694,0
26311,19298,13857,0
26312,6239,20478,0
26313,8806,493,0
26314,21382,43455,0
26315,2075,34494,0
26316,25950,8593,0
26317,38947,44415,0
26318,32440,4957,0
26319,6050,3389,0
26320,10548,44923,0
26321,49593,22037,0
26322,33446,13768,0
26323,33765,7836,0
26324,23860,45403,0
26325,42445,34761,0
26326,25150,52083,0
26327,6858,44405,0
26328,17309,20810,0
26329,33166,21263,0
26330,33742,40799,0
26331,42816,33256,0
26332,12933,42245,0
26333,9074,20459,0
26334,50005,50126,0
26335,34316,25356,0
26336,38405,30197,0
26337,50261,52462,0
26338,30394,8122,0
26339,15378,48206,0
26340,28240,42611,0
26341,43208,41509,0
26342,38514,50417,0
26343,45109,18428,0
26344,35738,32561,0
26345,4236,17883,0
26346,23069,41439,0
26347,7950,45553,0
26348,3225,1282,0
26349,11810,13565,0
26350,33467,50281,0
26351,20996,38715,0
26352,24847,36293,0
26353,27748,43095,0
26354,13270,52066,0
26355,14456,23107,0
26356,34991,41834,0
26357,30378,30045,0
26358,25238,9992,0
26359,6592,34666,0
26360,50463,39106,0
26361,40416,51412,0
26362,11398,38,0
26363,42095,3873,0
26364,1616,35039,0
26365,20022,4594,0
26366,17731,11249,0
26367,1206,8123,0
26368,28265,32030,0
26369,38511,11413,0
26370,11973,3344,0
26371,44967,37892,0
26372,30651,26199,0
26373,2462,14902,0
26374,13876,39617,0
26375,29640,39168,0
26376,46388,37991,0
26377,42696,52900,0
26378,45843,31091,0
26379,29856,14040,0
26380,23268,126,0
26381,24295,35119,0
26382,6411,46564,0
26383,28164,39596,0
26384,12742,30957,0
26385,49930,49486,0
26386,28298,10361,0
26387,20794,4740,0
26388,902,33628,0
26389,1661,33397,0
26390,4602,23780,0
26391,33731,15513,0
26392,3391,902,0
26393,5636,7524,0
26394,50205,3084,0
26395,39215,39379,0
26396,5894,47402,0
26397,27031,37842,0
26398,47520,26877,0
26399,25499,22521,0
26400,7713,26717,0
26401,25707,45992,0
26402,28330,18764,0
26403,29041,37580,0
26404,12150,25178,0
26405,29134,37281,0
26406,46158,7846,0
26407,14522,19314,0
26408,48302,43156,0
26409,4087,33003,0
26410,52563,39693,0
26411,28202,50259,0
26412,49671,37841,0
26413,3391,16782,0
26414,12760,14912,0
26415,13790,48508,0
26416,28838,17703,0
26417,23596,29159,0
26418,24560,20120,0
26419,15302,44348,0
26420,25387,48262,0
26421,40481,51110,0
26422,2315,11830,0
26423,28298,22049,0
26424,41293,40320,0
26425,4235,28265,0
26426,14058,19744,0
26427,12995,33673,0
26428,25825,16478,0
26429,86,20724,0
26430,43250,18356,0
26431,52991,19842,0
26432,41053,39682,0
26433,45161,28584,0
26434,42072,45515,0
26435,29696,27720,0
26436,3635,12538,0
26437,32161,16718,0
26438,29882,39459,0
26439,42577,41443,0
26440,48286,34362,0
26441,17121,18141,0
26442,45826,10123,0
26443,24277,30920,0
26444,27026,27712,0
26445,39717,26948,0
26446,51667,15551,0
26447,47184,14284,0
26448,33962,37954,0
26449,11903,49624,0
26450,36876,4126,0
26451,48584,5112,0
26452,29915,713,0
26453,19930,43304,0
26454,576,44992,0
26455,36260,50164,0
26456,28566,46884,0
26457,46924,9754,0
26458,34806,15518,0
26459,39726,22639,0
26460,1717,34508,0
26461,2945,32618,0
26462,15098,29843,0
26463,32746,45307,0
26464,40408,3258,0
26465,46372,33362,0
26466,32669,2997,0
26467,44964,8130,0
26468,13343,12140,0
26469,819,46668,0
26470,12699,39257,0
26471,41766,1150,0
26472,38326,12678,0
26473,39014,48584,0
26474,27944,24044,0
26475,18044,26787,0
26476,24008,20074,0
26477,5410,20500,0
26478,30401,44212,0
26479,38390,36982,0
26480,26923,15909,0
26481,25515,35048,0
26482,35480,32772,0
26483,41427,30651,0
26484,49511,4730,0
26485,49165,18175,0
26486,52067,41626,0
26487,41528,7584,0
26488,2462,18936,0
26489,13731,47261,0
26490,38323,17574,0
26491,19685,33351,0
26492,6566,15802,0
26493,52936,4148,0
26494,51452,863,0
26495,24008,48719,0
26496,6266,26829,0
26497,32356,47138,0
26498,36731,42737,0
26499,21443,49024,0
26500,25568,37020,0
26501,7928,3875,0
26502,6295,12653,0
26503,16803,32937,0
26504,2438,27026,0
26505,8586,2353,0
26506,5673,11939,0
26507,29080,12560,0
26508,17594,27243,0
26509,16151,23834,0
26510,51832,25727,0
26511,48762,9335,0
26512,16158,20011,0
26513,43235,6592,0
26514,27944,26183,0
26515,46352,43351,0
26516,41290,9644,0
26517,28572,48691,0
26518,42442,16714,0
26519,34253,23110,0
26520,30818,23486,0
26521,21223,52664,0
26522,9228,6527,0
26523,39519,10194,0
26524,13431,15619,0
26525,13990,50498,0
26526,24255,43964,0
26527,50746,17707,0
26528,1958,15653,0
26529,35763,14118,0
26530,45844,50212,0
26531,3549,7761,0
26532,36561,31780,0
26533,15492,26748,0
26534,47587,10043,0
26535,19585,28376,0
26536,22352,20856,0
26537,40859,35766,0
26538,44551,50323,0
26539,37129,26252,0
26540,7713,12177,0
26541,40067,47150,0
26542,35820,11903,0
26543,6647,42350,0
26544,21614,31409,0
26545,44576,33965,0
26546,7444,27135,0
26547,16642,46149,0
26548,40255,10278,0
26549,33854,4239,0
26550,51966,10570,0
26551,17612,941,0
26552,34344,42357,0
26553,2630,20215,0
26554,10495,5981,0
26555,21532,43099,0
26556,42045,20030,0
26557,6166,43836,0
26558,4159,13867,0
26559,48799,4953,0
26560,4652,10887,0
26561,41943,3652,0
26562,32360,33662,0
26563,37130,40524,0
26564,6858,34065,0
26565,39247,51949,0
26566,38370,29400,0
26567,45680,11587,0
26568,7583,44439,0
26569,3217,27630,0
26570,44100,32969,0
26571,6452,47792,0
26572,53373,17462,0
26573,34504,30710,0
26574,50885,47996,0
26575,16242,37872,0
26576,347,21490,0
26577,32801,47249,0
26578,13607,50195,0
26579,12582,4543,0
26580,35974,13560,0
26581,13310,5354,0
26582,25960,7093,0
26583,47804,25213,0
26584,42813,41541,0
26585,23668,53395,0
26586,48295,26137,0
26587,28673,52261,0
26588,17134,24460,0
26589,10375,7271,0
26590,31645,9387,0
26591,48215,27476,0
26592,10546,40877,0
26593,28617,10869,0
26594,9141,43565,0
26595,32103,37944,0
26596,17865,668,0
26597,819,34592,0
26598,49410,17698,0
26599,16851,49054,0
26600,23975,49666,0
26601,32949,14377,0
26602,47996,45042,0
26603,16167,6280,0
26604,43300,44424,0
26605,44964,16246,0
26606,11336,982,0
26607,22751,31173,0
26608,2195,38540,0
26609,13289,31674,0
26610,1682,31470,0
26611,3248,22455,0
26612,1211,49750,0
26613,42456,30897,0
26614,6288,19446,0
26615,20190,39590,0
26616,26942,31174,0
26617,950,21859,0
26618,47652,34454,0
26619,1468,19237,0
26620,50400,38823,0
26621,4607,42236,0
26622,5408,6602,0
26623,38887,46248,0
26624,37484,21779,0
26625,9427,13802,0
26626,23206,19620,0
26627,45727,44546,0
26628,1015,53356,0
26629,46254,23583,0
26630,7165,46999,0
26631,7885,43254,0
26632,24365,46064,0
26633,51300,43744,0
26634,38232,41533,0
26635,46924,11461,0
26636,27971,14584,0
26637,33903,27624,0
26638,43191,21382,0
26639,26065,13481,0
26640,42721,1454,0
26641,23829,38383,0
26642,1652,39900,0
26643,47054,3904,0
26644,4122,23898,0
26645,49597,48302,0
26646,1827,14554,0
26647,13894,7705,0
26648,12898,4159,0
26649,43857,31207,0
26650,4992,28517,0
26651,20170,49399,0
26652,14488,3091,0
26653,35820,37134,0
26654,52020,20852,0
26655,20675,4368,0
26656,18898,32544,0
26657,25220,1585,0
26658,7524,37566,0
26659,11031,9473,0
26660,30477,46949,0
26661,902,7505,0
